stu_id,x1sex,x1race,x1stdob,x1txmtscor,x1paredu,x1hhnumber,x1famincome,x1poverty185,x1ses,x1stuedexpct,x1paredexpct,x1region,x4hscompstat,x4evratndclg,x4hs2psmos
29556,2,2,199410,53.2428,4,4,13,0,0.5136,10,6,2,-8,-8,-8
29557,2,6,199509,59.132,2,5,2,1,-0.6116,11,4,3,2,1,18
29558,2,3,199500,-8,2,4,-9,-9,-8,-8,-9,3,1,1,3
29559,2,8,199410,48.6095,-8,-8,-8,-8,0.6102,11,-8,1,-8,-8,-8
29561,1,8,199405,50.4451,4,3,4,0,0.3355,11,6,2,1,0,-7
29562,2,6,199503,49.4231,3,8,2,1,0.0232,8,4,4,1,0,-7
29563,2,1,199407,34.781,-8,-8,-8,-8,-0.8967,2,-8,3,1,1,3
29564,2,8,199503,54.0447,7,4,13,0,1.4051,10,8,3,1,1,2
29565,1,8,199502,48.912,4,3,4,0,0.4979,11,2,4,-8,-8,-8
29566,2,8,199502,62.7687,2,3,4,0,-0.0698,6,6,3,-8,-8,-8
29567,1,5,199408,52.1702,1,6,2,1,-1.2268,2,10,4,-8,-8,-8
29568,1,4,199503,36.573,1,5,2,1,-0.9992,2,2,4,2,1,10
29569,1,8,199509,52.9634,2,2,3,0,0.215,8,5,3,1,1,3
29571,1,6,199505,57.1821,3,3,4,0,0.4092,6,6,3,1,1,2
29572,2,8,199507,52.964,4,3,2,1,-0.4103,10,10,3,-8,-8,-8
29573,2,3,199511,63.618,-8,-8,-8,-8,0.4924,10,-8,1,1,1,3
29575,1,5,199510,46.8034,-8,-8,-8,-8,-0.8845,8,-8,2,-8,-8,-8
29576,2,8,199507,30.519,3,3,9,0,0.5577,6,6,3,1,1,3
29577,2,8,199506,58.7706,5,5,8,0,1.5368,10,6,3,1,1,3
29578,2,5,199509,46.6208,4,4,6,0,0.3709,2,6,1,1,1,3
29579,1,2,199508,63.0867,-8,-8,-8,-8,0.0142,10,-8,2,1,1,2
29580,1,5,199503,47.8861,-8,-8,-8,-8,-0.2577,11,-8,2,-8,-8,-8
29582,1,5,199401,36.2603,2,5,2,1,-0.9293,2,2,4,-8,-8,-8
29583,1,3,199502,57.6541,-8,-8,-8,-8,0.7325,11,-8,4,-8,-8,-8
29584,1,8,199211,47.7846,2,4,4,0,0.3325,8,2,3,1,0,-7
29585,1,5,199512,70.703,2,2,1,1,-1.3682,10,10,2,1,1,3
29586,2,8,199409,62.0861,4,4,6,0,0.8328,5,10,3,1,0,-7
29587,1,8,199401,58.1405,4,6,6,0,0.1586,6,4,1,1,1,7
29588,2,5,199505,51.6053,2,4,2,1,-0.6865,10,6,1,2,1,30
29589,2,5,199509,41.1496,4,4,7,0,0.5764,11,6,3,1,1,2
29590,1,2,199412,75.7764,7,3,8,0,1.7462,10,11,2,1,1,2
29591,1,6,199412,64.2085,3,4,3,0,0.5367,10,10,3,1,1,2
29592,1,3,199411,48.801,4,3,5,0,0.3659,11,6,4,-8,-8,-8
29593,1,8,199312,38.602,-8,-8,-8,-8,-0.4157,11,-8,3,1,0,-7
29594,2,3,199409,46.3061,-8,-8,-8,-8,-0.5088,11,-8,2,-8,-8,-8
29595,2,3,199506,44.6005,1,7,1,1,-1.5735,10,2,3,1,0,-7
29596,1,8,199407,49.7428,-8,-8,-8,-8,0.595,11,-8,3,-8,-8,-8
29597,2,8,199510,62.8694,4,4,7,0,0.5889,6,6,3,1,1,3
29598,1,6,199505,49.5117,-8,-8,-8,-8,-0.0513,4,-8,4,-8,-8,-8
29599,1,8,199412,50.2731,-8,-8,-8,-8,-0.2189,6,-8,3,-8,-8,-8
29601,2,8,199410,68.2353,4,4,5,0,0.5053,6,6,1,1,1,2
29602,1,8,199506,46.8596,-8,-8,-8,-8,-0.5878,2,-8,3,1,0,-7
29603,2,8,199505,50.0789,2,3,1,1,-0.8285,8,8,1,-8,-8,-8
29604,1,2,199506,52.3281,2,4,3,0,-0.1996,10,10,1,1,1,2
29605,1,8,199408,40.4356,-8,-8,-8,-8,-0.2442,10,-8,4,3,0,-7
29606,1,2,199508,72.0083,4,4,13,0,1.0762,6,6,1,-8,-8,-8
29608,2,2,199504,58.9707,5,3,6,0,1.4156,8,11,3,1,1,3
29609,1,8,199409,50.1562,4,2,4,0,0.3355,10,8,4,-8,-8,-8
29610,2,8,199503,54.074,5,10,5,0,0.2941,6,8,1,1,1,2
29611,1,8,199508,74.7727,5,2,2,1,0.6389,6,6,2,-8,-8,-8
29612,1,3,199500,-8,3,3,5,0,-8,-8,8,3,1,1,2
29613,2,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,2
29614,2,2,199506,49.9958,-8,-8,-8,-8,0.1086,11,-8,1,1,1,16
29615,1,8,199505,45.5195,3,5,5,0,0.5736,6,4,1,1,1,2
29616,1,6,199408,48.0516,3,4,4,0,0.0153,6,6,4,-8,-8,-8
29617,2,5,199410,59.5077,7,3,10,0,1.2773,10,11,3,1,1,2
29618,2,2,199506,39.4506,-8,-8,-8,-8,0.5148,11,-8,2,1,1,3
29619,2,5,199505,52.0909,5,4,3,0,0.548,11,8,3,1,0,-7
29620,1,8,199304,45.8729,-8,-8,-8,-8,-0.109,2,-8,2,3,0,-7
29621,1,8,199507,41.3862,1,6,2,1,-1.0215,2,2,3,1,0,-7
29622,2,8,199504,59.8384,2,4,5,0,-0.1484,10,10,3,1,1,3
29623,1,8,199505,47.62,-8,-8,-8,-8,0.0521,6,-8,2,1,1,0
29624,1,5,199406,44.8372,2,3,2,1,-0.7717,2,2,3,-8,-8,-8
29625,1,5,199508,54.5426,-8,-8,-8,-8,-0.0472,6,-8,3,1,1,3
29626,1,3,199409,42.6948,2,5,2,1,-0.5123,2,6,3,3,0,-7
29627,2,2,199511,61.4791,2,6,4,0,-0.7997,10,6,2,1,1,2
29628,1,5,199505,51.8716,-8,-8,-8,-8,-0.3431,6,-8,2,-8,-8,-8
29629,2,3,199409,46.1069,-8,-8,-8,-8,0.179,11,-8,2,1,1,2
29630,2,5,199503,30.6143,-8,-8,-8,-8,-1.0921,2,-8,4,1,1,4
29632,2,8,199412,45.2782,2,4,1,1,-0.8561,11,6,3,-8,-8,-8
29633,2,8,199507,66.2014,4,5,5,0,0.8851,6,8,1,1,1,2
29635,1,2,199403,52.4082,2,11,2,1,-0.8602,11,3,3,1,1,8
29636,2,8,199409,51.4674,4,4,5,0,0.7362,6,6,4,1,1,3
29637,2,8,199408,46.7606,2,7,3,1,-0.4129,2,6,2,1,0,-7
29638,1,3,199411,46.7525,2,3,1,1,-0.9394,8,8,2,-8,-8,-8
29639,2,8,199409,59.6893,4,4,10,0,0.9751,10,6,3,1,1,3
29640,1,8,199505,70.5334,5,4,5,0,1.1252,8,10,3,1,1,3
29641,1,8,199507,60.0714,4,5,3,1,0.3551,8,6,3,1,1,3
29642,1,3,199508,46.8303,5,4,4,0,0.8943,11,6,3,1,1,1
29643,1,8,199503,60.0267,2,3,3,0,-0.1813,6,10,3,-8,-8,-8
29644,2,8,199404,52.4682,2,3,5,0,-0.1193,10,6,2,-8,-8,-8
29645,1,2,199506,58.4344,1,6,10,0,-0.5233,2,2,3,1,1,3
29646,1,8,199501,54.9411,4,4,5,0,0.9295,6,11,1,1,1,2
29647,2,8,199508,47.0604,-8,-8,-8,-8,0.4601,6,-8,4,-8,-8,-8
29648,2,8,199408,39.3099,4,4,13,0,0.8453,6,6,3,1,1,3
29649,1,8,199311,32.0859,-8,-8,-8,-8,-0.2543,11,-8,2,1,0,-7
29650,1,6,199501,64.1609,2,4,4,0,-0.0109,11,4,3,1,1,2
29652,2,5,199411,48.9383,2,6,3,1,-0.8794,8,10,2,1,1,3
29653,2,8,199503,56.3658,5,4,5,0,1.4787,11,8,1,1,1,2
29654,1,6,199501,69.765,5,3,7,0,1.1419,10,10,1,1,0,-7
29655,2,3,199511,43.2631,2,2,2,0,-0.6665,6,10,4,1,1,2
29656,2,5,199508,53.4311,2,4,1,1,-1.147,11,11,1,1,1,4
29657,2,8,199410,43.0026,2,4,3,0,-0.6504,2,6,3,1,0,-7
29658,1,5,199407,52.35,4,5,8,0,0.6086,11,3,2,-8,-8,-8
29659,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,-7
29660,2,8,199411,41.7983,2,5,2,1,-0.5402,2,10,3,-8,-8,-8
29662,2,8,199410,69.2455,3,4,4,0,-0.0855,6,8,2,1,1,2
29664,1,5,199505,28.704,-8,-8,-8,-8,-0.1927,11,-8,4,-8,-8,-8
29665,2,8,199507,55.2824,2,6,2,1,-0.5465,11,11,2,1,0,-7
29666,2,5,199411,32.278,-8,-8,-8,-8,-0.6245,8,-8,2,3,0,-7
29667,1,3,199411,46.0667,3,3,1,1,-1.0868,6,8,3,1,1,3
29668,1,6,199508,55.6505,2,4,2,1,-1.0862,2,6,2,-8,-8,-8
29669,1,8,199211,41.3258,-8,-8,-8,-8,-0.2417,2,-8,2,1,0,-7
29670,1,5,199407,43.6427,5,3,3,0,-0.363,7,6,3,1,1,2
29671,2,8,199504,38.2396,-8,-8,-8,-8,-0.2195,2,-8,4,-8,-8,-8
29672,1,8,199503,47.8695,-8,-8,-8,-8,-0.2015,2,-8,2,-8,-8,-8
29673,1,8,199412,60.6961,2,2,4,0,-0.0103,10,10,2,1,0,-7
29674,1,8,199410,57.2366,3,6,3,1,0.2764,2,6,4,1,1,3
29675,2,8,199401,40.457,2,3,3,0,-0.735,8,6,2,3,0,-7
29676,2,8,199411,52.555,4,3,7,0,0.6891,8,10,2,1,1,3
29677,1,8,199407,68.0889,5,3,11,0,1.0524,10,10,3,-8,-8,-8
29679,1,8,199411,55.8097,2,7,2,1,-0.8179,6,4,2,1,1,7
29680,1,8,199410,50.6992,2,2,2,1,-0.7751,6,6,1,1,1,2
29681,2,8,199411,57.8629,7,5,7,0,1.2754,8,8,1,1,1,3
29682,1,8,199503,50.3705,2,5,3,1,-0.0422,8,2,2,-8,-8,-8
29683,2,6,199411,59.5928,2,4,7,0,-0.2629,11,8,2,1,1,0
29684,2,8,199504,57.6662,2,5,2,1,-0.5825,11,11,3,1,1,2
29685,1,8,199506,56.0246,4,4,1,1,0.54990000000000006,6,8,3,-8,-8,-8
29686,1,8,199504,59.9237,2,3,2,1,-0.8132,4,2,4,3,0,-7
29687,1,3,199411,51.4363,-8,-8,-8,-8,-0.4092,2,-8,2,-8,-8,-8
29688,2,8,199506,49.7742,3,7,2,1,0.1565,10,4,3,-8,-8,-8
29689,2,8,199508,43.8473,4,5,4,0,0.055,10,6,1,1,1,3
29690,1,8,199504,38.6899,3,4,5,0,0.2899,11,6,2,1,1,14
29691,2,8,199510,53.0292,-8,-8,-8,-8,0.0119,10,-8,1,-8,-8,-8
29693,1,8,199409,46.8054,1,5,1,1,-1.4533,11,2,3,2,0,-7
29694,2,8,199406,32.7672,-8,-8,-8,-8,-0.3822,4,-8,1,2,0,-7
29695,2,5,199506,48.7613,2,5,3,1,-0.7626,4,11,4,1,1,3
29696,2,6,199411,41.684,-8,-8,-8,-8,0.2641,8,-8,2,-8,-8,-8
29697,1,8,199503,53.4127,2,5,4,0,0.1292,11,4,3,-8,-8,-8
29698,1,8,199401,28.9462,-8,-8,-8,-8,-0.4108,2,-8,1,-8,-8,-8
29699,1,8,199410,43.7813,2,5,3,1,-0.4843,11,4,4,-8,-8,-8
29700,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,1,3,0,-7
29701,2,3,199407,43.2011,1,8,2,1,-1.0772,6,6,2,-8,-8,-8
29702,1,8,199502,51.3111,2,3,1,1,-0.9474,2,5,3,1,0,-7
29703,1,8,199411,55.2468,4,4,13,0,0.6185,10,10,2,-8,-8,-8
29704,2,6,199505,60.6026,3,3,2,1,0.2344,6,8,3,1,1,2
29705,2,5,199309,51.6053,1,6,3,0,-0.8718,11,6,2,1,0,-7
29706,1,8,199505,48.8083,4,4,8,0,0.7427,8,6,4,1,1,3
29707,2,8,199411,64.5616,7,4,13,0,1.6922,8,6,3,1,1,3
29708,1,8,199507,48.1834,4,4,3,0,0.7558,8,6,3,-8,-8,-8
29709,1,8,199309,57.5501,2,4,4,0,-0.4024,6,6,2,1,1,3
29710,1,5,199409,50.7784,2,4,3,0,-0.3567,8,8,2,1,1,16
29711,1,8,199503,52.953,2,2,3,0,-0.601,2,10,1,-8,-8,-8
29712,2,8,-9,-8,4,4,9,0,-8,-8,10,3,1,0,-7
29713,2,5,199411,41.5525,-8,-8,-8,-8,-0.3032,10,-8,2,-8,-8,-8
29714,1,8,199501,68.739,7,6,3,1,1.6435,10,6,3,1,1,3
29715,2,8,199506,57.596,-8,-8,-8,-8,0.0945,6,-8,3,-8,-8,-8
29716,2,8,199407,54.4378,-8,-8,-8,-8,0.018,11,-8,1,1,0,-7
29718,2,6,199410,60.4516,4,3,10,0,1.0979,10,10,3,1,1,2
29719,1,8,199312,32.9925,2,3,4,0,0.0291,7,6,3,-8,-8,-8
29721,1,8,199505,41.9249,2,4,5,0,0.1202,4,2,2,1,1,3
29722,2,6,199503,45.9397,2,4,6,0,-0.1526,10,8,3,1,1,2
29723,2,4,199411,58.6458,-8,-8,-8,-8,0.253,11,-8,3,1,1,3
29724,2,8,199411,62.0251,4,5,3,1,-0.1772,11,6,2,-8,-8,-8
29726,2,8,199507,49.6776,3,5,7,0,0.7719,10,6,1,1,1,2
29727,1,8,199410,54.0918,5,4,5,0,1.181,8,8,4,1,1,2
29728,1,8,199410,59.9624,2,3,4,0,-0.4584,6,8,2,-8,-8,-8
29729,1,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,4,1,0,-7
29730,1,8,199409,42.3016,-8,-8,-8,-8,0.4516,2,-8,1,-8,-8,-8
29731,1,8,199505,69.3916,2,3,4,0,0.012,10,10,3,1,1,2
29732,1,2,199502,57.2978,4,5,4,0,0.6496,10,6,3,1,1,14
29733,1,5,199402,29.1649,-8,-8,-8,-8,-0.3981,11,-8,3,-8,-8,-8
29734,1,8,199503,52.9752,4,4,4,0,-0.0754,11,6,1,1,1,2
29735,2,8,199502,47.2621,4,4,8,0,0.79,11,6,2,-8,-8,-8
29736,1,8,199410,28.3349,-8,-8,-8,-8,-0.648,10,-8,4,1,0,-7
29737,1,6,199502,73.0685,4,6,4,0,0.4472,6,10,2,1,1,2
29738,1,3,199502,32.0216,4,6,8,0,0.21,8,10,4,1,1,26
29739,1,8,199509,55.6585,4,3,3,0,-0.3203,6,6,2,1,1,0
29740,2,4,199505,50.3233,1,3,1,1,-1.6616,6,10,3,2,0,-7
29741,1,8,199506,67.0053,-8,-8,-8,-8,0.1461,8,-8,3,-8,-8,-8
29742,2,8,199504,57.8602,5,4,6,0,0.6901,10,10,3,1,1,2
29743,2,8,199409,45.1006,-8,-8,-8,-8,-0.6509,2,-8,3,1,0,-7
29744,1,8,199509,57.0103,-8,-8,-8,-8,-0.0628,8,-8,3,1,1,14
29745,1,3,199506,61.7193,4,3,3,0,0.0187,8,8,3,1,1,3
29746,2,5,199504,50.3464,3,4,3,1,0.4202,8,7,1,1,1,2
29747,1,8,199409,49.8963,-8,-8,-8,-8,-0.2031,2,-8,4,-8,-8,-8
29748,1,8,199412,52.2617,1,3,2,1,-1.0772,8,4,1,2,1,4
29749,2,8,199503,56.4784,4,5,5,0,0.5758,6,6,3,-8,-8,-8
29750,2,8,199409,50.0876,4,5,3,0,-0.1436,6,6,2,1,1,15
29751,1,3,199505,26.0061,4,7,6,0,0.8902,2,6,1,-8,-8,-8
29752,2,8,199504,51.7705,4,4,7,0,0.3246,10,6,3,1,1,3
29753,1,8,199508,69.3874,7,5,3,1,1.2397,11,6,3,1,1,2
29754,1,8,199509,53.8121,5,6,5,0,0.2685,8,11,2,-8,-8,-8
29755,2,4,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
29756,2,8,199405,44.2366,3,6,2,1,-0.0412,6,8,1,1,0,-7
29757,2,5,199409,42.8567,-8,-8,-8,-8,-0.4708,4,-8,3,-8,-8,-8
29759,1,8,199501,63.7,2,2,2,0,-0.7751,6,6,3,-8,-8,-8
29760,2,3,199507,43.9549,2,2,3,0,-0.5628,10,6,3,1,1,2
29761,1,4,199300,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29762,1,5,199410,49.9726,2,4,4,0,-0.7675,7,11,2,1,0,-7
29763,1,8,199410,51.9748,5,3,2,1,0.2926,4,6,1,-8,-8,-8
29764,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,0
29765,2,8,199507,37.0808,2,6,1,1,-1.3682,11,11,4,3,0,-7
29766,1,2,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29767,1,8,199505,34.6445,2,3,2,1,-0.6592,11,11,2,1,1,3
29768,1,8,199400,-8,2,5,3,0,-8,-8,-9,2,1,0,-7
29769,2,6,199502,77.0255,5,4,7,0,0.7983,8,8,1,1,1,2
29770,1,4,199410,61.0445,2,4,2,1,-0.7022,6,11,2,1,1,3
29771,2,3,199406,37.8503,-8,-8,-8,-8,-0.567,11,-8,3,1,0,-7
29772,2,6,199507,49.2629,-8,-8,-8,-8,-0.3925,11,-8,3,-8,-8,-8
29773,2,6,199501,49.1437,3,4,3,1,-0.3312,10,10,3,1,1,2
29775,1,8,199503,58.5924,5,3,6,0,1.402,7,6,3,1,1,3
29776,1,6,199501,48.7234,2,3,3,0,-0.6714,10,6,2,1,1,3
29778,1,2,199501,46.5054,-8,-8,-8,-8,0.8222,11,-8,3,1,1,26
29779,2,3,199403,51.1825,2,2,1,1,-1.3419,5,4,2,1,1,3
29781,2,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,-7
29782,1,8,199412,50.9306,-8,-8,-8,-8,0.5032,11,-8,4,1,0,-7
29783,2,8,199506,52.0862,3,4,6,0,0.3547,11,4,3,1,0,-7
29784,1,8,199408,54.7749,4,4,5,0,0.526,6,6,3,1,1,3
29785,2,8,199404,53.3065,-8,-8,-8,-8,0.0168,11,-8,3,1,0,-7
29786,2,8,199503,64.6176,4,4,4,0,0.6544,6,6,3,1,1,2
29787,2,3,199506,49.1342,2,4,2,1,-0.5696,10,6,3,1,1,14
29788,2,5,199504,48.6653,2,5,7,0,0.0014,11,8,3,-8,-8,-8
29789,1,6,199505,52.6994,4,4,11,0,1.3019,8,11,1,-8,-8,-8
29790,2,8,199503,48.2927,3,4,3,0,0.0469,2,2,3,1,1,3
29792,2,5,199504,49.9072,3,3,1,1,-0.2591,10,6,2,1,1,14
29793,2,8,199502,62.2374,2,4,4,0,-0.2066,8,10,3,1,1,3
29794,2,8,199506,63.7224,7,4,12,0,2.1492,10,10,1,1,1,4
29795,1,6,199503,38.7672,-8,-8,-8,-8,0.5098,10,-8,4,-8,-8,-8
29796,2,3,199404,35.9634,2,3,2,1,-0.8103,2,11,3,-8,-8,-8
29798,1,8,199412,58.1369,5,4,13,0,1.5499,10,10,3,-8,-8,-8
29799,1,8,199510,63.918,5,5,13,0,1.0739,10,8,1,1,1,3
29801,2,8,199509,50.8941,4,5,8,0,0.9659,10,8,4,-8,-8,-8
29802,1,5,199507,25.5663,2,4,4,0,-0.4257,2,8,3,1,0,-7
29803,2,8,199508,44.3061,-8,-8,-8,-8,0.4291,11,-8,2,1,1,3
29804,1,3,199311,35.8859,2,3,3,0,-0.5981,6,8,1,-8,-8,-8
29805,2,5,199412,61.7587,-8,-8,-8,-8,-0.0537,10,-8,4,1,1,15
29806,2,8,199500,-8,3,3,4,0,-8,-8,8,3,1,1,3
29807,1,8,199410,48.5645,-8,-8,-8,-8,0.2647,11,-8,3,1,0,-7
29808,2,8,199502,63.0226,2,5,2,1,-0.5682,11,10,3,1,1,3
29809,2,8,199504,47.746,2,4,4,0,-0.4795,4,6,2,-8,-8,-8
29810,2,6,199510,52.8002,5,4,11,0,0.5707,10,6,4,1,1,3
29811,2,8,199405,62.5415,2,5,3,0,-0.6714,8,6,4,1,0,-7
29812,2,5,199508,38.1923,-8,-8,-8,-8,-0.1338,11,-8,2,-8,-8,-8
29813,2,8,199508,56.0603,5,5,7,0,1.1169,10,10,3,1,1,0
29814,2,5,199506,44.3985,2,3,2,1,-0.7751,6,8,4,1,1,3
29815,2,8,199412,50.1725,7,5,8,0,1.6106,11,10,3,1,1,3
29816,1,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,2
29817,2,8,199505,49.8707,2,4,5,0,-0.0655,6,6,4,-8,-8,-8
29819,2,8,199410,64.6462,4,5,1,1,-0.0331,8,6,3,-8,-8,-8
29821,2,8,199505,53.3542,7,6,7,0,2.006,11,11,2,1,1,2
29822,2,2,199503,54.5527,4,5,6,0,1.1569,8,11,1,-8,-8,-8
29823,1,4,199507,48.1368,2,5,2,1,-0.7751,2,2,4,2,1,22
29824,1,3,199303,33.4609,2,4,1,1,-0.6435,6,6,3,-8,-8,-8
29826,1,2,199503,75.7764,4,5,7,0,0.7182,11,10,1,1,1,2
29827,2,8,199509,52.6309,2,4,6,0,-0.0489,4,4,3,1,1,3
29828,2,3,199511,49.3424,2,4,2,1,-0.6004,8,6,3,1,0,-7
29829,2,6,199410,44.4656,-8,-8,-8,-8,0.0321,10,-8,2,1,1,14
29830,2,8,199508,65.6762,4,3,5,0,-0.0378,8,10,2,1,1,20
29831,2,6,199404,46.3646,3,3,3,0,0.4466,6,6,2,1,1,2
29833,1,8,199411,65.0238,5,5,5,0,0.9994,11,8,3,1,1,3
29834,1,8,199412,67.0333,5,4,5,0,0.0705,10,6,3,1,1,3
29835,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
29836,2,8,199501,50.4818,4,2,13,0,1.2751,10,8,3,-8,-8,-8
29837,2,5,199506,69.9074,-8,-8,-8,-8,0.0707,6,-8,3,1,1,2
29838,2,6,199411,27.8874,-8,-8,-8,-8,-0.4773,2,-8,2,-8,-8,-8
29839,1,8,199406,51.8305,-8,-8,-8,-8,0.0835,10,-8,3,2,0,-7
29840,2,5,199400,-8,1,3,2,1,-8,-8,6,1,-8,-8,-8
29841,2,8,199506,52.8941,4,4,4,0,0.5964,10,6,3,1,1,2
29842,1,5,199312,36.9319,-8,-8,-8,-8,-0.5836,2,-8,3,3,0,-7
29843,1,8,199505,59.4307,-8,-8,-8,-8,0.2456,8,-8,3,-8,-8,-8
29844,1,6,199504,42.8653,2,5,2,1,-0.8408,11,10,4,1,0,-7
29845,1,5,199402,39.2517,-8,-8,-8,-8,-0.6292,11,-8,3,-8,-8,-8
29846,2,7,199507,37.9683,-8,-8,-8,-8,-0.6791,11,-8,4,1,0,-7
29847,2,8,199411,54.0946,5,4,3,0,0.296,9,10,1,1,1,2
29849,2,3,199504,36.5605,4,4,3,0,0.1734,6,10,2,1,1,3
29850,2,8,199508,46.4497,2,3,3,0,-0.1431,10,10,4,1,1,3
29851,2,8,199410,45.9823,2,6,2,1,-0.7592,11,10,2,-8,-8,-8
29852,2,3,199401,25.9387,2,4,3,0,0.2677,2,4,3,1,0,-7
29853,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,4,1,0,-7
29854,1,8,199508,65.8988,4,4,13,0,1.0269,10,6,2,1,1,2
29856,1,3,199505,53.831,-8,-8,-8,-8,-0.49,6,-8,1,-8,-8,-8
29857,2,3,199505,42.7097,2,6,3,1,-0.1664,2,2,3,-8,-8,-8
29858,1,6,199412,44.5963,2,3,3,0,-0.482,5,4,4,-8,-8,-8
29859,2,5,199405,48.0604,2,3,1,1,-1.3682,8,1,2,3,1,20
29861,2,8,199503,70.2498,4,4,7,0,0.3927,10,10,3,1,1,2
29862,1,8,199507,45.9723,1,4,1,1,-1.3071,2,2,3,3,0,-7
29863,2,3,199504,40.0423,-8,-8,-8,-8,-0.3723,11,-8,2,1,1,2
29864,1,8,199207,40.0566,-8,-8,-8,-8,-1.212,2,-8,3,-8,-8,-8
29865,2,5,199402,49.2483,1,7,2,1,-1.1135,2,2,2,-8,-8,-8
29866,1,3,199505,47.4019,2,7,1,1,-0.6131,11,2,4,1,1,15
29867,2,8,199406,34.4115,1,4,2,1,-1.3077,2,2,3,-8,-8,-8
29868,1,8,199412,59.9285,7,4,13,0,2.2775,11,10,1,1,1,0
29869,2,8,199502,51.5529,5,4,5,0,0.7814,10,11,3,1,1,3
29870,2,2,199501,67.8416,4,5,4,0,0.1662,10,10,3,1,1,2
29871,1,2,199501,62.16,3,4,4,0,-0.3347,8,8,3,1,1,2
29872,2,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
29873,1,1,199501,41.0038,-8,-8,-8,-8,-0.0038,11,-8,4,1,0,-7
29874,2,3,199410,61.4314,2,3,1,1,-1.3419,6,10,4,-8,-8,-8
29875,2,5,199505,40.8248,1,4,8,0,-0.5455,2,4,4,-8,-8,-8
29876,1,8,199412,57.285,7,3,10,0,1.3333,11,11,3,-8,-8,-8
29877,1,8,199507,55.3736,5,4,5,0,0.6719,11,10,1,-8,-8,-8
29878,2,8,199411,60.9059,2,4,1,1,-1.43,11,6,2,1,1,3
29879,2,4,199500,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,-9
29880,1,4,199507,38.2156,-8,-8,-8,-8,-0.9861,2,-8,2,-8,-8,-8
29881,1,8,199412,61.2169,2,5,3,1,-0.6655,4,11,4,1,0,-7
29882,1,8,199411,40.5644,3,2,3,0,-0.2608,6,2,1,1,0,-7
29883,2,8,199506,63.8409,3,4,8,0,0.155,2,6,1,-8,-8,-8
29884,2,5,199409,34.2616,1,3,1,1,-1.6616,2,2,3,-8,-8,-8
29885,2,3,199508,51.6491,4,3,7,0,0.8313,9,10,3,1,1,3
29886,2,8,199412,49.3202,5,3,5,0,0.7599,10,10,4,1,1,3
29887,2,4,199400,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8
29888,2,6,199503,51.7387,-8,-8,-8,-8,0.5918,11,-8,4,1,1,3
29889,1,3,199504,61.5234,4,4,11,0,0.5848,6,6,2,1,1,3
29890,2,2,199200,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
29891,1,3,199409,38.3692,2,4,2,1,-1.0862,11,2,2,1,0,-7
29892,1,8,199503,58.0982,7,7,9,0,1.0708,10,11,3,1,1,0
29893,1,6,199410,55.8387,-8,-8,-8,-8,0.6098,11,-8,1,-8,-8,-8
29894,1,8,199310,41.3752,2,2,2,1,-0.8837,8,4,2,-8,-8,-8
29895,2,6,199410,41.4139,-8,-8,-8,-8,0.1388,4,-8,2,3,0,-7
29896,1,8,199309,48.1895,2,3,2,1,-0.7264,2,11,3,3,0,-7
29897,1,8,199407,54.5544,4,4,13,0,1.0269,9,6,3,1,1,3
29898,2,8,199501,53.7249,-8,-8,-8,-8,-0.156,8,-8,2,1,1,-9
29899,2,3,199506,50.3511,4,4,2,1,0.1079,10,10,3,1,0,-7
29901,1,8,199411,48.4453,3,3,2,1,0.1757,11,8,3,1,1,2
29902,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,4,-8,-8,-8
29904,2,8,199508,56.4056,4,4,4,0,0.2899,10,6,4,-8,-8,-8
29905,1,8,199410,57.7562,4,6,7,0,0.6593,6,6,2,1,1,3
29906,1,8,199411,50.7209,-8,-8,-8,-8,-0.2523,11,-8,4,-8,-8,-8
29907,1,3,199400,-8,2,5,5,0,-8,-8,8,4,-8,-8,-8
29909,2,8,199501,63.7428,4,6,3,1,-0.2082,10,10,2,1,1,3
29910,2,3,199501,35.1859,3,3,12,0,0.466,8,10,3,1,0,-7
29911,1,8,199412,53.2851,5,7,4,0,1.022,8,8,1,1,1,2
29912,2,8,199307,47.2776,2,7,2,1,-0.9638,11,1,2,3,0,-7
29913,1,8,199405,45.906,4,4,4,0,0.0332,6,6,2,1,1,3
